ID,REGION,SITE,SITE_CODE,BLOCK,PROV,TREE,SEROT,COMBIN2,COMBIN3,com2sub,com3sub
11336,6,137,MONS,1,163,5,0,MONS:163,MONS:163:1,5,3
11337,6,137,MONS,1,163,6,0,MONS:163,MONS:163:1,5,3
11339,6,137,MONS,1,163,8,1,MONS:163,MONS:163:1,5,3
11877,6,137,MONS,2,163,6,1,MONS:163,MONS:163:2,5,2
11880,6,137,MONS,2,163,9,1,MONS:163,MONS:163:2,5,2
10963,6,137,MONS,1,45,1,1,MONS:45,MONS:45:1,5,3
10965,6,137,MONS,1,45,3,1,MONS:45,MONS:45:1,5,3
10970,6,137,MONS,1,45,8,1,MONS:45,MONS:45:1,5,3
11505,6,137,MONS,2,45,3,1,MONS:45,MONS:45:2,5,2
11506,6,137,MONS,2,45,4,0,MONS:45,MONS:45:2,5,2
11072,6,137,MONS,1,68,2,1,MONS:68,MONS:68:1,5,3
11076,6,137,MONS,1,68,6,0,MONS:68,MONS:68:1,5,3
11077,6,137,MONS,1,68,7,1,MONS:68,MONS:68:1,5,3
11612,6,137,MONS,2,68,2,0,MONS:68,MONS:68:2,5,2
11614,6,137,MONS,2,68,4,1,MONS:68,MONS:68:2,5,2
16616,8,148,NECK,1,100,2,1,NECK:100,NECK:100:1,5,2
16621,8,148,NECK,1,100,7,1,NECK:100,NECK:100:1,5,2
17158,8,148,NECK,2,100,4,1,NECK:100,NECK:100:2,5,3
17160,8,148,NECK,2,100,6,1,NECK:100,NECK:100:2,5,3
17163,8,148,NECK,2,100,9,1,NECK:100,NECK:100:2,5,3
16327,8,148,NECK,1,30,1,1,NECK:30,NECK:30:1,5,2
16334,8,148,NECK,1,30,8,1,NECK:30,NECK:30:1,5,2
16867,8,148,NECK,2,30,1,1,NECK:30,NECK:30:2,5,3
16870,8,148,NECK,2,30,4,1,NECK:30,NECK:30:2,5,3
16873,8,148,NECK,2,30,7,1,NECK:30,NECK:30:2,5,3
16357,8,148,NECK,1,39,4,1,NECK:39,NECK:39:1,5,3
16358,8,148,NECK,1,39,5,1,NECK:39,NECK:39:1,5,3
16362,8,148,NECK,1,39,9,1,NECK:39,NECK:39:1,5,3
16894,8,148,NECK,2,39,1,1,NECK:39,NECK:39:2,5,2
16899,8,148,NECK,2,39,6,1,NECK:39,NECK:39:2,5,2
16447,8,148,NECK,1,55,4,1,NECK:55,NECK:55:1,5,2
16450,8,148,NECK,1,55,7,1,NECK:55,NECK:55:1,5,2
16985,8,148,NECK,2,55,2,0,NECK:55,NECK:55:2,5,3
16986,8,148,NECK,2,55,3,0,NECK:55,NECK:55:2,5,3
16991,8,148,NECK,2,55,8,0,NECK:55,NECK:55:2,5,3
16465,8,148,NECK,1,57,4,1,NECK:57,NECK:57:1,5,3
16466,8,148,NECK,1,57,5,1,NECK:57,NECK:57:1,5,3
16468,8,148,NECK,1,57,7,1,NECK:57,NECK:57:1,5,3
17005,8,148,NECK,2,57,4,1,NECK:57,NECK:57:2,5,2
17008,8,148,NECK,2,57,7,1,NECK:57,NECK:57:2,5,2
20908,9,152,OTSA,1,95,1,1,OTSA:95,OTSA:95:1,5,3
20909,9,152,OTSA,1,95,2,1,OTSA:95,OTSA:95:1,5,3
20916,9,152,OTSA,1,95,9,1,OTSA:95,OTSA:95:1,5,3
21452,9,152,OTSA,2,95,5,1,OTSA:95,OTSA:95:2,5,2
21455,9,152,OTSA,2,95,8,1,OTSA:95,OTSA:95:2,5,2
27532,10,159,SAMN,1,163,1,1,SAMN:163,SAMN:163:1,5,3
27533,10,159,SAMN,1,163,2,1,SAMN:163,SAMN:163:1,5,3
27540,10,159,SAMN,1,163,9,1,SAMN:163,SAMN:163:1,5,3
28077,10,159,SAMN,2,163,6,1,SAMN:163,SAMN:163:2,5,2
28080,10,159,SAMN,2,163,9,1,SAMN:163,SAMN:163:2,5,2
27124,10,159,SAMN,1,27,7,1,SAMN:27,SAMN:27:1,5,2
27126,10,159,SAMN,1,27,9,1,SAMN:27,SAMN:27:1,5,2
27668,10,159,SAMN,2,27,2,1,SAMN:27,SAMN:27:2,5,3
27669,10,159,SAMN,2,27,3,1,SAMN:27,SAMN:27:2,5,3
27674,10,159,SAMN,2,27,8,1,SAMN:27,SAMN:27:2,5,3
5545,5,131,TIMY,1,42,1,1,TIMY:42,TIMY:42:1,5,2
5550,5,131,TIMY,1,42,6,0,TIMY:42,TIMY:42:1,5,2
6086,5,131,TIMY,2,42,2,1,TIMY:42,TIMY:42:2,5,3
6087,5,131,TIMY,2,42,3,0,TIMY:42,TIMY:42:2,5,3
6093,5,131,TIMY,2,42,9,1,TIMY:42,TIMY:42:2,5,3
9011,5,134,TUYA,1,100,2,1,TUYA:100,TUYA:100:1,5,3
9012,5,134,TUYA,1,100,3,1,TUYA:100,TUYA:100:1,5,3
9013,5,134,TUYA,1,100,4,1,TUYA:100,TUYA:100:1,5,3
9551,5,134,TUYA,2,100,2,1,TUYA:100,TUYA:100:2,5,2
9552,5,134,TUYA,2,100,3,1,TUYA:100,TUYA:100:2,5,2
9102,5,134,TUYA,1,140,3,1,TUYA:140,TUYA:140:1,5,3
9103,5,134,TUYA,1,140,4,1,TUYA:140,TUYA:140:1,5,3
9108,5,134,TUYA,1,140,9,1,TUYA:140,TUYA:140:1,5,3
9640,5,134,TUYA,2,140,1,1,TUYA:140,TUYA:140:2,5,2
9644,5,134,TUYA,2,140,5,1,TUYA:140,TUYA:140:2,5,2
8812,5,134,TUYA,1,45,1,1,TUYA:45,TUYA:45:1,5,3
8813,5,134,TUYA,1,45,2,1,TUYA:45,TUYA:45:1,5,3
8814,5,134,TUYA,1,45,3,1,TUYA:45,TUYA:45:1,5,3
9353,5,134,TUYA,2,45,2,1,TUYA:45,TUYA:45:2,5,2
9359,5,134,TUYA,2,45,8,1,TUYA:45,TUYA:45:2,5,2
21971,9,153,TZEN,1,88,2,1,TZEN:88,TZEN:88:1,5,3
21972,9,153,TZEN,1,88,3,1,TZEN:88,TZEN:88:1,5,3
21978,9,153,TZEN,1,88,9,1,TZEN:88,TZEN:88:1,5,3
22511,9,153,TZEN,2,88,2,1,TZEN:88,TZEN:88:2,5,2
22517,9,153,TZEN,2,88,8,0,TZEN:88,TZEN:88:2,5,2
17710,8,149,WHIT,1,104,7,1,WHIT:104,WHIT:104:1,5,2
17712,8,149,WHIT,1,104,9,1,WHIT:104,WHIT:104:1,5,2
18246,8,149,WHIT,2,104,3,1,WHIT:104,WHIT:104:2,5,3
18249,8,149,WHIT,2,104,6,1,WHIT:104,WHIT:104:2,5,3
18251,8,149,WHIT,2,104,8,1,WHIT:104,WHIT:104:2,5,3
17740,8,149,WHIT,1,119,1,1,WHIT:119,WHIT:119:1,5,2
17742,8,149,WHIT,1,119,3,1,WHIT:119,WHIT:119:1,5,2
18280,8,149,WHIT,2,119,1,0,WHIT:119,WHIT:119:2,5,3
18284,8,149,WHIT,2,119,5,0,WHIT:119,WHIT:119:2,5,3
18287,8,149,WHIT,2,119,8,0,WHIT:119,WHIT:119:2,5,3
17409,8,149,WHIT,1,30,3,1,WHIT:30,WHIT:30:1,5,3
17412,8,149,WHIT,1,30,6,1,WHIT:30,WHIT:30:1,5,3
17415,8,149,WHIT,1,30,9,1,WHIT:30,WHIT:30:1,5,3
17950,8,149,WHIT,2,30,4,1,WHIT:30,WHIT:30:2,5,2
17953,8,149,WHIT,2,30,7,1,WHIT:30,WHIT:30:2,5,2
17506,8,149,WHIT,1,51,1,1,WHIT:51,WHIT:51:1,5,2
17509,8,149,WHIT,1,51,4,1,WHIT:51,WHIT:51:1,5,2
18049,8,149,WHIT,2,51,4,1,WHIT:51,WHIT:51:2,5,3
18051,8,149,WHIT,2,51,6,0,WHIT:51,WHIT:51:2,5,3
18054,8,149,WHIT,2,51,9,1,WHIT:51,WHIT:51:2,5,3
14456,8,146,BAKR,1,100,2,1,BAKR:100,BAKR:100:1,6,3
14457,8,146,BAKR,1,100,3,1,BAKR:100,BAKR:100:1,6,3
14461,8,146,BAKR,1,100,7,1,BAKR:100,BAKR:100:1,6,3
14995,8,146,BAKR,2,100,1,1,BAKR:100,BAKR:100:2,6,3
14999,8,146,BAKR,2,100,5,1,BAKR:100,BAKR:100:2,6,3
15000,8,146,BAKR,2,100,6,1,BAKR:100,BAKR:100:2,6,3
14473,8,146,BAKR,1,105,1,1,BAKR:105,BAKR:105:1,6,2
14474,8,146,BAKR,1,105,2,1,BAKR:105,BAKR:105:1,6,2
15014,8,146,BAKR,2,105,2,0,BAKR:105,BAKR:105:2,6,4
15017,8,146,BAKR,2,105,5,1,BAKR:105,BAKR:105:2,6,4
15018,8,146,BAKR,2,105,6,1,BAKR:105,BAKR:105:2,6,4
15019,8,146,BAKR,2,105,7,0,BAKR:105,BAKR:105:2,6,4
14104,8,146,BAKR,1,19,1,1,BAKR:19,BAKR:19:1,6,4
14106,8,146,BAKR,1,19,3,1,BAKR:19,BAKR:19:1,6,4
14107,8,146,BAKR,1,19,4,0,BAKR:19,BAKR:19:1,6,4
14112,8,146,BAKR,1,19,9,1,BAKR:19,BAKR:19:1,6,4
14648,8,146,BAKR,2,19,5,1,BAKR:19,BAKR:19:2,6,2
14649,8,146,BAKR,2,19,6,1,BAKR:19,BAKR:19:2,6,2
14338,8,146,BAKR,1,62,1,1,BAKR:62,BAKR:62:1,6,3
14344,8,146,BAKR,1,62,7,0,BAKR:62,BAKR:62:1,6,3
14346,8,146,BAKR,1,62,9,1,BAKR:62,BAKR:62:1,6,3
14879,8,146,BAKR,2,62,2,0,BAKR:62,BAKR:62:2,6,3
14883,8,146,BAKR,2,62,6,1,BAKR:62,BAKR:62:2,6,3
14886,8,146,BAKR,2,62,9,0,BAKR:62,BAKR:62:2,6,3
14356,8,146,BAKR,1,64,1,1,BAKR:64,BAKR:64:1,6,2
14358,8,146,BAKR,1,64,3,1,BAKR:64,BAKR:64:1,6,2
14896,8,146,BAKR,2,64,1,0,BAKR:64,BAKR:64:2,6,4
14898,8,146,BAKR,2,64,3,1,BAKR:64,BAKR:64:2,6,4
14901,8,146,BAKR,2,64,6,0,BAKR:64,BAKR:64:2,6,4
14904,8,146,BAKR,2,64,9,1,BAKR:64,BAKR:64:2,6,4
14432,8,146,BAKR,1,92,5,0,BAKR:92,BAKR:92:1,6,2
14434,8,146,BAKR,1,92,7,0,BAKR:92,BAKR:92:1,6,2
14971,8,146,BAKR,2,92,4,0,BAKR:92,BAKR:92:2,6,4
14972,8,146,BAKR,2,92,5,0,BAKR:92,BAKR:92:2,6,4
14973,8,146,BAKR,2,92,6,0,BAKR:92,BAKR:92:2,6,4
14974,8,146,BAKR,2,92,7,0,BAKR:92,BAKR:92:2,6,4
14449,8,146,BAKR,1,96,4,0,BAKR:96,BAKR:96:1,6,2
14453,8,146,BAKR,1,96,8,0,BAKR:96,BAKR:96:1,6,2
14986,8,146,BAKR,2,96,1,0,BAKR:96,BAKR:96:2,6,4
14988,8,146,BAKR,2,96,3,0,BAKR:96,BAKR:96:2,6,4
14990,8,146,BAKR,2,96,5,0,BAKR:96,BAKR:96:2,6,4
14992,8,146,BAKR,2,96,7,0,BAKR:96,BAKR:96:2,6,4
22960,9,154,BART,1,63,1,1,BART:63,BART:63:1,6,2
22965,9,154,BART,1,63,6,1,BART:63,BART:63:1,6,2
23500,9,154,BART,2,63,1,1,BART:63,BART:63:2,6,4
23502,9,154,BART,2,63,3,1,BART:63,BART:63:2,6,4
23506,9,154,BART,2,63,7,1,BART:63,BART:63:2,6,4
23508,9,154,BART,2,63,9,1,BART:63,BART:63:2,6,4
23063,9,154,BART,1,89,5,1,BART:89,BART:89:1,6,2
23067,9,154,BART,1,89,9,1,BART:89,BART:89:1,6,2
23601,9,154,BART,2,89,3,1,BART:89,BART:89:2,6,4
23602,9,154,BART,2,89,4,1,BART:89,BART:89:2,6,4
23603,9,154,BART,2,89,5,1,BART:89,BART:89:2,6,4
23607,9,154,BART,2,89,9,1,BART:89,BART:89:2,6,4
406,2,116,BISN,1,119,1,1,BISN:119,BISN:119:1,6,2
411,2,116,BISN,1,119,6,1,BISN:119,BISN:119:1,6,2
948,2,116,BISN,2,119,3,1,BISN:119,BISN:119:2,6,4
950,2,116,BISN,2,119,5,1,BISN:119,BISN:119:2,6,4
951,2,116,BISN,2,119,6,1,BISN:119,BISN:119:2,6,4
954,2,116,BISN,2,119,9,1,BISN:119,BISN:119:2,6,4
307,2,116,BISN,1,73,1,1,BISN:73,BISN:73:1,6,3
311,2,116,BISN,1,73,5,1,BISN:73,BISN:73:1,6,3
312,2,116,BISN,1,73,6,1,BISN:73,BISN:73:1,6,3
847,2,116,BISN,2,73,1,1,BISN:73,BISN:73:2,6,3
850,2,116,BISN,2,73,4,1,BISN:73,BISN:73:2,6,3
854,2,116,BISN,2,73,8,1,BISN:73,BISN:73:2,6,3
24259,10,155,BLAC,1,142,4,1,BLAC:142,BLAC:142:1,6,3
24260,10,155,BLAC,1,142,5,1,BLAC:142,BLAC:142:1,6,3
24261,10,155,BLAC,1,142,6,1,BLAC:142,BLAC:142:1,6,3
24797,10,155,BLAC,2,142,2,1,BLAC:142,BLAC:142:2,6,3
24802,10,155,BLAC,2,142,7,1,BLAC:142,BLAC:142:2,6,3
24804,10,155,BLAC,2,142,9,1,BLAC:142,BLAC:142:2,6,3
23799,10,155,BLAC,1,17,3,1,BLAC:17,BLAC:17:1,6,3
23803,10,155,BLAC,1,17,7,0,BLAC:17,BLAC:17:1,6,3
23804,10,155,BLAC,1,17,8,1,BLAC:17,BLAC:17:1,6,3
24341,10,155,BLAC,2,17,5,1,BLAC:17,BLAC:17:2,6,3
24343,10,155,BLAC,2,17,7,1,BLAC:17,BLAC:17:2,6,3
24345,10,155,BLAC,2,17,9,1,BLAC:17,BLAC:17:2,6,3
23819,10,155,BLAC,1,19,5,1,BLAC:19,BLAC:19:1,6,3
23821,10,155,BLAC,1,19,7,0,BLAC:19,BLAC:19:1,6,3
23822,10,155,BLAC,1,19,8,1,BLAC:19,BLAC:19:1,6,3
24355,10,155,BLAC,2,19,1,1,BLAC:19,BLAC:19:2,6,3
24359,10,155,BLAC,2,19,5,1,BLAC:19,BLAC:19:2,6,3
24360,10,155,BLAC,2,19,6,1,BLAC:19,BLAC:19:2,6,3
23878,10,155,BLAC,1,26,1,1,BLAC:26,BLAC:26:1,6,2
23880,10,155,BLAC,1,26,3,1,BLAC:26,BLAC:26:1,6,2
24418,10,155,BLAC,2,26,1,1,BLAC:26,BLAC:26:2,6,4
24422,10,155,BLAC,2,26,5,1,BLAC:26,BLAC:26:2,6,4
24425,10,155,BLAC,2,26,8,1,BLAC:26,BLAC:26:2,6,4
24426,10,155,BLAC,2,26,9,1,BLAC:26,BLAC:26:2,6,4
23907,10,155,BLAC,1,29,3,1,BLAC:29,BLAC:29:1,6,3
23909,10,155,BLAC,1,29,5,1,BLAC:29,BLAC:29:1,6,3
23911,10,155,BLAC,1,29,7,1,BLAC:29,BLAC:29:1,6,3
24445,10,155,BLAC,2,29,1,1,BLAC:29,BLAC:29:2,6,3
24448,10,155,BLAC,2,29,4,1,BLAC:29,BLAC:29:2,6,3
24450,10,155,BLAC,2,29,6,0,BLAC:29,BLAC:29:2,6,3
23978,10,155,BLAC,1,40,2,1,BLAC:40,BLAC:40:1,6,4
23982,10,155,BLAC,1,40,6,1,BLAC:40,BLAC:40:1,6,4
23983,10,155,BLAC,1,40,7,0,BLAC:40,BLAC:40:1,6,4
23985,10,155,BLAC,1,40,9,1,BLAC:40,BLAC:40:1,6,4
24520,10,155,BLAC,2,40,4,1,BLAC:40,BLAC:40:2,6,2
24525,10,155,BLAC,2,40,9,0,BLAC:40,BLAC:40:2,6,2
24052,10,155,BLAC,1,62,4,1,BLAC:62,BLAC:62:1,6,2
24056,10,155,BLAC,1,62,8,1,BLAC:62,BLAC:62:1,6,2
24590,10,155,BLAC,2,62,2,0,BLAC:62,BLAC:62:2,6,4
24592,10,155,BLAC,2,62,4,0,BLAC:62,BLAC:62:2,6,4
24595,10,155,BLAC,2,62,7,1,BLAC:62,BLAC:62:2,6,4
24596,10,155,BLAC,2,62,8,1,BLAC:62,BLAC:62:2,6,4
24112,10,155,BLAC,1,69,1,1,BLAC:69,BLAC:69:1,6,3
24113,10,155,BLAC,1,69,2,1,BLAC:69,BLAC:69:1,6,3
24120,10,155,BLAC,1,69,9,1,BLAC:69,BLAC:69:1,6,3
24653,10,155,BLAC,2,69,2,1,BLAC:69,BLAC:69:2,6,3
24654,10,155,BLAC,2,69,3,0,BLAC:69,BLAC:69:2,6,3
24655,10,155,BLAC,2,69,4,1,BLAC:69,BLAC:69:2,6,3
1549,3,120,CHUW,1,146,1,1,CHUW:146,CHUW:146:1,6,3
1554,3,120,CHUW,1,146,6,1,CHUW:146,CHUW:146:1,6,3
1556,3,120,CHUW,1,146,8,1,CHUW:146,CHUW:146:1,6,3
2090,3,120,CHUW,2,146,2,1,CHUW:146,CHUW:146:2,6,3
2095,3,120,CHUW,2,146,7,0,CHUW:146,CHUW:146:2,6,3
2097,3,120,CHUW,2,146,9,0,CHUW:146,CHUW:146:2,6,3
15198,8,147,CMP4,1,20,6,1,CMP4:20,CMP4:20:1,6,2
15200,8,147,CMP4,1,20,8,1,CMP4:20,CMP4:20:1,6,2
15733,8,147,CMP4,2,20,1,1,CMP4:20,CMP4:20:2,6,4
15739,8,147,CMP4,2,20,7,1,CMP4:20,CMP4:20:2,6,4
15740,8,147,CMP4,2,20,8,1,CMP4:20,CMP4:20:2,6,4
15741,8,147,CMP4,2,20,9,1,CMP4:20,CMP4:20:2,6,4
15527,8,147,CMP4,1,96,2,1,CMP4:96,CMP4:96:1,6,3
15529,8,147,CMP4,1,96,4,1,CMP4:96,CMP4:96:1,6,3
15533,8,147,CMP4,1,96,8,1,CMP4:96,CMP4:96:1,6,3
16070,8,147,CMP4,2,96,5,1,CMP4:96,CMP4:96:2,6,3
16073,8,147,CMP4,2,96,8,1,CMP4:96,CMP4:96:2,6,3
16074,8,147,CMP4,2,96,9,1,CMP4:96,CMP4:96:2,6,3
2620,3,121,COMM,1,145,1,1,COMM:145,COMM:145:1,6,2
2623,3,121,COMM,1,145,4,1,COMM:145,COMM:145:1,6,2
3164,3,121,COMM,2,145,5,1,COMM:145,COMM:145:2,6,4
3166,3,121,COMM,2,145,7,1,COMM:145,COMM:145:2,6,4
3167,3,121,COMM,2,145,8,1,COMM:145,COMM:145:2,6,4
3168,3,121,COMM,2,145,9,1,COMM:145,COMM:145:2,6,4
2209,3,121,COMM,1,15,4,1,COMM:15,COMM:15:1,6,4
2211,3,121,COMM,1,15,6,1,COMM:15,COMM:15:1,6,4
2212,3,121,COMM,1,15,7,1,COMM:15,COMM:15:1,6,4
2213,3,121,COMM,1,15,8,1,COMM:15,COMM:15:1,6,4
2749,3,121,COMM,2,15,4,1,COMM:15,COMM:15:2,6,2
2752,3,121,COMM,2,15,7,1,COMM:15,COMM:15:2,6,2
2215,3,121,COMM,1,16,1,1,COMM:16,COMM:16:1,6,4
2218,3,121,COMM,1,16,4,1,COMM:16,COMM:16:1,6,4
2221,3,121,COMM,1,16,7,1,COMM:16,COMM:16:1,6,4
2222,3,121,COMM,1,16,8,1,COMM:16,COMM:16:1,6,4
2756,3,121,COMM,2,16,2,1,COMM:16,COMM:16:2,6,2
2759,3,121,COMM,2,16,5,1,COMM:16,COMM:16:2,6,2
2361,3,121,COMM,1,57,3,1,COMM:57,COMM:57:1,6,2
2363,3,121,COMM,1,57,5,1,COMM:57,COMM:57:1,6,2
2900,3,121,COMM,2,57,2,1,COMM:57,COMM:57:2,6,4
2903,3,121,COMM,2,57,5,1,COMM:57,COMM:57:2,6,4
2904,3,121,COMM,2,57,6,1,COMM:57,COMM:57:2,6,4
2906,3,121,COMM,2,57,8,1,COMM:57,COMM:57:2,6,4
13333,6,139,CUIS,1,107,4,0,CUIS:107,CUIS:107:1,6,3
13334,6,139,CUIS,1,107,5,0,CUIS:107,CUIS:107:1,6,3
13336,6,139,CUIS,1,107,7,0,CUIS:107,CUIS:107:1,6,3
13872,6,139,CUIS,2,107,3,0,CUIS:107,CUIS:107:2,6,3
13873,6,139,CUIS,2,107,4,0,CUIS:107,CUIS:107:2,6,3
13877,6,139,CUIS,2,107,8,1,CUIS:107,CUIS:107:2,6,3
12970,6,139,CUIS,1,13,1,1,CUIS:13,CUIS:13:1,6,3
12972,6,139,CUIS,1,13,3,1,CUIS:13,CUIS:13:1,6,3
12975,6,139,CUIS,1,13,6,1,CUIS:13,CUIS:13:1,6,3
13515,6,139,CUIS,2,13,6,0,CUIS:13,CUIS:13:2,6,3
13516,6,139,CUIS,2,13,7,0,CUIS:13,CUIS:13:2,6,3
13518,6,139,CUIS,2,13,9,1,CUIS:13,CUIS:13:2,6,3
13017,6,139,CUIS,1,19,3,0,CUIS:19,CUIS:19:1,6,3
13018,6,139,CUIS,1,19,4,0,CUIS:19,CUIS:19:1,6,3
13019,6,139,CUIS,1,19,5,0,CUIS:19,CUIS:19:1,6,3
13557,6,139,CUIS,2,19,3,1,CUIS:19,CUIS:19:2,6,3
13559,6,139,CUIS,2,19,5,0,CUIS:19,CUIS:19:2,6,3
13560,6,139,CUIS,2,19,6,0,CUIS:19,CUIS:19:2,6,3
13042,6,139,CUIS,1,23,1,0,CUIS:23,CUIS:23:1,6,3
13044,6,139,CUIS,1,23,3,1,CUIS:23,CUIS:23:1,6,3
13047,6,139,CUIS,1,23,6,0,CUIS:23,CUIS:23:1,6,3
13583,6,139,CUIS,2,23,2,0,CUIS:23,CUIS:23:2,6,3
13584,6,139,CUIS,2,23,3,0,CUIS:23,CUIS:23:2,6,3
13588,6,139,CUIS,2,23,7,1,CUIS:23,CUIS:23:2,6,3
13294,6,139,CUIS,1,95,1,0,CUIS:95,CUIS:95:1,6,3
13297,6,139,CUIS,1,95,4,0,CUIS:95,CUIS:95:1,6,3
13300,6,139,CUIS,1,95,7,0,CUIS:95,CUIS:95:1,6,3
13834,6,139,CUIS,2,95,1,0,CUIS:95,CUIS:95:2,6,3
13835,6,139,CUIS,2,95,2,1,CUIS:95,CUIS:95:2,6,3
13840,6,139,CUIS,2,95,7,0,CUIS:95,CUIS:95:2,6,3
18415,9,150,DECK,1,17,1,1,DECK:17,DECK:17:1,6,4
18416,9,150,DECK,1,17,2,1,DECK:17,DECK:17:1,6,4
18417,9,150,DECK,1,17,3,1,DECK:17,DECK:17:1,6,4
18422,9,150,DECK,1,17,8,1,DECK:17,DECK:17:1,6,4
18957,9,150,DECK,2,17,3,1,DECK:17,DECK:17:2,6,2
18959,9,150,DECK,2,17,5,1,DECK:17,DECK:17:2,6,2
18426,9,150,DECK,1,18,3,1,DECK:18,DECK:18:1,6,4
18427,9,150,DECK,1,18,4,1,DECK:18,DECK:18:1,6,4
18430,9,150,DECK,1,18,7,0,DECK:18,DECK:18:1,6,4
18432,9,150,DECK,1,18,9,0,DECK:18,DECK:18:1,6,4
18966,9,150,DECK,2,18,3,1,DECK:18,DECK:18:2,6,2
18970,9,150,DECK,2,18,7,1,DECK:18,DECK:18:2,6,2
18380,9,150,DECK,1,8,2,1,DECK:8,DECK:8:1,6,4
18383,9,150,DECK,1,8,5,1,DECK:8,DECK:8:1,6,4
18385,9,150,DECK,1,8,7,1,DECK:8,DECK:8:1,6,4
18386,9,150,DECK,1,8,8,1,DECK:8,DECK:8:1,6,4
18921,9,150,DECK,2,8,3,1,DECK:8,DECK:8:2,6,2
18924,9,150,DECK,2,8,6,1,DECK:8,DECK:8:2,6,2
26416,10,157,DOGC,1,142,1,1,DOGC:142,DOGC:142:1,6,3
26420,10,157,DOGC,1,142,5,1,DOGC:142,DOGC:142:1,6,3
26423,10,157,DOGC,1,142,8,1,DOGC:142,DOGC:142:1,6,3
26958,10,157,DOGC,2,142,3,1,DOGC:142,DOGC:142:2,6,3
26960,10,157,DOGC,2,142,5,1,DOGC:142,DOGC:142:2,6,3
26961,10,157,DOGC,2,142,6,1,DOGC:142,DOGC:142:2,6,3
25951,10,157,DOGC,1,16,4,1,DOGC:16,DOGC:16:1,6,3
25955,10,157,DOGC,1,16,8,1,DOGC:16,DOGC:16:1,6,3
25956,10,157,DOGC,1,16,9,1,DOGC:16,DOGC:16:1,6,3
26489,10,157,DOGC,2,16,2,1,DOGC:16,DOGC:16:2,6,3
26491,10,157,DOGC,2,16,4,1,DOGC:16,DOGC:16:2,6,3
26496,10,157,DOGC,2,16,9,1,DOGC:16,DOGC:16:2,6,3
26453,10,157,DOGC,1,163,2,1,DOGC:163,DOGC:163:1,6,4
26454,10,157,DOGC,1,163,3,1,DOGC:163,DOGC:163:1,6,4
26455,10,157,DOGC,1,163,4,1,DOGC:163,DOGC:163:1,6,4
26458,10,157,DOGC,1,163,7,1,DOGC:163,DOGC:163:1,6,4
26993,10,157,DOGC,2,163,2,1,DOGC:163,DOGC:163:2,6,2
27000,10,157,DOGC,2,163,9,1,DOGC:163,DOGC:163:2,6,2
26047,10,157,DOGC,1,27,1,1,DOGC:27,DOGC:27:1,6,3
26048,10,157,DOGC,1,27,2,1,DOGC:27,DOGC:27:1,6,3
26050,10,157,DOGC,1,27,4,1,DOGC:27,DOGC:27:1,6,3
26589,10,157,DOGC,2,27,3,1,DOGC:27,DOGC:27:2,6,3
26592,10,157,DOGC,2,27,6,1,DOGC:27,DOGC:27:2,6,3
26593,10,157,DOGC,2,27,7,1,DOGC:27,DOGC:27:2,6,3
26184,10,157,DOGC,1,60,3,1,DOGC:60,DOGC:60:1,6,2
26186,10,157,DOGC,1,60,5,1,DOGC:60,DOGC:60:1,6,2
26722,10,157,DOGC,2,60,1,1,DOGC:60,DOGC:60:2,6,4
26723,10,157,DOGC,2,60,2,1,DOGC:60,DOGC:60:2,6,4
26725,10,157,DOGC,2,60,4,1,DOGC:60,DOGC:60:2,6,4
26727,10,157,DOGC,2,60,6,1,DOGC:60,DOGC:60:2,6,4
26210,10,157,DOGC,1,63,2,1,DOGC:63,DOGC:63:1,6,2
26211,10,157,DOGC,1,63,3,1,DOGC:63,DOGC:63:1,6,2
26751,10,157,DOGC,2,63,3,1,DOGC:63,DOGC:63:2,6,4
26754,10,157,DOGC,2,63,6,1,DOGC:63,DOGC:63:2,6,4
26756,10,157,DOGC,2,63,8,1,DOGC:63,DOGC:63:2,6,4
26757,10,157,DOGC,2,63,9,1,DOGC:63,DOGC:63:2,6,4
26248,10,157,DOGC,1,67,4,1,DOGC:67,DOGC:67:1,6,4
26250,10,157,DOGC,1,67,6,1,DOGC:67,DOGC:67:1,6,4
26251,10,157,DOGC,1,67,7,1,DOGC:67,DOGC:67:1,6,4
26253,10,157,DOGC,1,67,9,1,DOGC:67,DOGC:67:1,6,4
26785,10,157,DOGC,2,67,1,1,DOGC:67,DOGC:67:2,6,2
26791,10,157,DOGC,2,67,7,1,DOGC:67,DOGC:67:2,6,2
4690,3,124,EQUI,1,107,1,0,EQUI:107,EQUI:107:1,6,3
4691,3,124,EQUI,1,107,2,0,EQUI:107,EQUI:107:1,6,3
4698,3,124,EQUI,1,107,9,0,EQUI:107,EQUI:107:1,6,3
5230,3,124,EQUI,2,107,1,0,EQUI:107,EQUI:107:2,6,3
5231,3,124,EQUI,2,107,2,1,EQUI:107,EQUI:107:2,6,3
5234,3,124,EQUI,2,107,5,1,EQUI:107,EQUI:107:2,6,3
4376,3,124,EQUI,1,16,2,0,EQUI:16,EQUI:16:1,6,4
4380,3,124,EQUI,1,16,6,0,EQUI:16,EQUI:16:1,6,4
4381,3,124,EQUI,1,16,7,1,EQUI:16,EQUI:16:1,6,4
4383,3,124,EQUI,1,16,9,0,EQUI:16,EQUI:16:1,6,4
4915,3,124,EQUI,2,16,1,1,EQUI:16,EQUI:16:2,6,2
